market_title,city,target_date,strike_type,market_low_temp,market_high_temp,market_single_strike,yes_ask,no_ask,state_collected_at,actual_high_temperature,actual_low_temperature,market_result
"Will the **high temp in Philadelphia** be 74-75° on Jun 27, 2025?",Philadelphia,2025-06-27,between,74,75,,35.00,72.00,2025-06-26 21:01:12,74,64,YES
"Will the **high temp in Philadelphia** be 76-77° on Jun 27, 2025?",Philadelphia,2025-06-27,between,76,77,,7.00,94.00,2025-06-26 21:01:12,74,64,NO
"Will the **high temp in Austin** be <90° on Jun 26, 2025?",Austin,2025-06-26,less,,90,,21.00,85.00,2025-06-25 21:01:07,94,73,NO
"Will the **high temp in Austin** be >97° on Jun 26, 2025?",Austin,2025-06-26,greater,,97,,5.00,99.00,2025-06-25 21:01:07,94,73,NO
"Will the **high temp in Austin** be 90-91° on Jun 26, 2025?",Austin,2025-06-26,between,90,91,,36.00,69.00,2025-06-25 21:01:07,94,73,NO
"Will the **high temp in Austin** be 92-93° on Jun 26, 2025?",Austin,2025-06-26,between,92,93,,37.00,67.00,2025-06-25 21:01:07,94,73,NO
"Will the **high temp in Austin** be 94-95° on Jun 26, 2025?",Austin,2025-06-26,between,94,95,,16.00,85.00,2025-06-25 21:01:07,94,73,YES
"Will the **high temp in Austin** be 96-97° on Jun 26, 2025?",Austin,2025-06-26,between,96,97,,5.00,98.00,2025-06-25 21:01:07,94,73,NO
"Will the high temp in Chicago be <90° on Jun 26, 2025?",Chicago,2025-06-26,less,,90,,4.00,99.00,2025-06-25 21:01:08,94,75,NO
"Will the high temp in Chicago be >97° on Jun 26, 2025?",Chicago,2025-06-26,greater,,97,,8.00,98.00,2025-06-25 21:01:08,94,75,NO
"Will the high temp in Chicago be 90-91° on Jun 26, 2025?",Chicago,2025-06-26,between,90,91,,14.00,90.00,2025-06-25 21:01:08,94,75,NO
"Will the high temp in Chicago be 92-93° on Jun 26, 2025?",Chicago,2025-06-26,between,92,93,,37.00,67.00,2025-06-25 21:01:08,94,75,NO
"Will the high temp in Chicago be 94-95° on Jun 26, 2025?",Chicago,2025-06-26,between,94,95,,36.00,69.00,2025-06-25 21:01:08,94,75,YES
"Will the high temp in Chicago be 96-97° on Jun 26, 2025?",Chicago,2025-06-26,between,96,97,,19.00,85.00,2025-06-25 21:01:08,94,75,NO
"Will the **high temp in Denver** be <84° on Jun 26, 2025?",Denver,2025-06-26,less,,84,,8.00,98.00,2025-06-25 21:01:05,87,54,NO
"Will the **high temp in Denver** be >91° on Jun 26, 2025?",Denver,2025-06-26,greater,,91,,5.00,99.00,2025-06-25 21:01:05,87,54,NO
"Will the **high temp in Denver** be 84-85° on Jun 26, 2025?",Denver,2025-06-26,between,84,85,,33.00,70.00,2025-06-25 21:01:05,87,54,NO
"Will the **high temp in Denver** be 86-87° on Jun 26, 2025?",Denver,2025-06-26,between,86,87,,44.00,59.00,2025-06-25 21:01:05,87,54,YES
"Will the **high temp in Denver** be 88-89° on Jun 26, 2025?",Denver,2025-06-26,between,88,89,,24.00,77.00,2025-06-25 21:01:05,87,54,NO
"Will the **high temp in Denver** be 90-91° on Jun 26, 2025?",Denver,2025-06-26,between,90,91,,4.00,97.00,2025-06-25 21:01:05,87,54,NO
"Will the **high temp in LA** be <70° on Jun 26, 2025?",Los Angeles,2025-06-26,less,,70,,5.00,99.00,2025-06-25 21:01:06,72,62,NO
"Will the **high temp in LA** be >77° on Jun 26, 2025?",Los Angeles,2025-06-26,greater,,77,,3.00,99.00,2025-06-25 21:01:06,72,62,NO
"Will the **high temp in LA** be 70-71° on Jun 26, 2025?",Los Angeles,2025-06-26,between,70,71,,29.00,76.00,2025-06-25 21:01:06,72,62,NO
"Will the **high temp in LA** be 72-73° on Jun 26, 2025?",Los Angeles,2025-06-26,between,72,73,,49.00,56.00,2025-06-25 21:01:06,72,62,YES
"Will the **high temp in LA** be 74-75° on Jun 26, 2025?",Los Angeles,2025-06-26,between,74,75,,27.00,75.00,2025-06-25 21:01:06,72,62,NO
"Will the **high temp in LA** be 76-77° on Jun 26, 2025?",Los Angeles,2025-06-26,between,76,77,,4.00,98.00,2025-06-25 21:01:06,72,62,NO
"Will the **high temp in Miami** be <84° on Jun 26, 2025?",Miami,2025-06-26,less,,84,,4.00,100.00,2025-06-25 21:01:07,86,77,NO
"Will the **high temp in Miami** be >91° on Jun 26, 2025?",Miami,2025-06-26,greater,,91,,4.00,100.00,2025-06-25 21:01:07,86,77,NO
"Will the **high temp in Miami** be 84-85° on Jun 26, 2025?",Miami,2025-06-26,between,84,85,,10.00,96.00,2025-06-25 21:01:07,86,77,NO
"Will the **high temp in Miami** be 86-87° on Jun 26, 2025?",Miami,2025-06-26,between,86,87,,40.00,66.00,2025-06-25 21:01:07,86,77,YES
"Will the **high temp in Miami** be 88-89° on Jun 26, 2025?",Miami,2025-06-26,between,88,89,,47.00,55.00,2025-06-25 21:01:07,86,77,NO
"Will the **high temp in Miami** be 90-91° on Jun 26, 2025?",Miami,2025-06-26,between,90,91,,14.00,92.00,2025-06-25 21:01:07,86,77,NO
"Will the **high temp in NYC** be <83° on Jun 26, 2025?",New York,2025-06-26,less,,83,,44.00,62.00,2025-06-25 21:01:06,89,67,NO
"Will the **high temp in NYC** be >90° on Jun 26, 2025?",New York,2025-06-26,greater,,90,,3.00,100.00,2025-06-25 21:01:06,89,67,NO
"Will the **high temp in NYC** be 83-84° on Jun 26, 2025?",New York,2025-06-26,between,83,84,,30.00,76.00,2025-06-25 21:01:06,89,67,NO
"Will the **high temp in NYC** be 85-86° on Jun 26, 2025?",New York,2025-06-26,between,85,86,,29.00,72.00,2025-06-25 21:01:06,89,67,NO
"Will the **high temp in NYC** be 87-88° on Jun 26, 2025?",New York,2025-06-26,between,87,88,,8.00,97.00,2025-06-25 21:01:06,89,67,NO
"Will the **high temp in NYC** be 89-90° on Jun 26, 2025?",New York,2025-06-26,between,89,90,,3.00,100.00,2025-06-25 21:01:06,89,67,YES
"Will the **high temp in Philadelphia** be <83° on Jun 26, 2025?",Philadelphia,2025-06-26,less,,83,,3.00,99.00,2025-06-25 21:01:08,92,75,NO
"Will the **high temp in Philadelphia** be >90° on Jun 26, 2025?",Philadelphia,2025-06-26,greater,,90,,22.00,80.00,2025-06-25 21:01:08,92,75,NO
"Will the **high temp in Philadelphia** be 83-84° on Jun 26, 2025?",Philadelphia,2025-06-26,between,83,84,,5.00,98.00,2025-06-25 21:01:08,92,75,NO
"Will the **high temp in Philadelphia** be 85-86° on Jun 26, 2025?",Philadelphia,2025-06-26,between,85,86,,9.00,95.00,2025-06-25 21:01:08,92,75,NO
"Will the **high temp in Philadelphia** be 87-88° on Jun 26, 2025?",Philadelphia,2025-06-26,between,87,88,,34.00,71.00,2025-06-25 21:01:08,92,75,NO
"Will the **high temp in Philadelphia** be 89-90° on Jun 26, 2025?",Philadelphia,2025-06-26,between,89,90,,42.00,63.00,2025-06-25 21:01:08,92,75,NO
"Will the **high temp in Austin** be <89° on Jun 25, 2025?",Austin,2025-06-25,less,,89,,6.00,97.00,2025-06-24 21:01:13,94,71,NO
"Will the **high temp in Austin** be >96° on Jun 25, 2025?",Austin,2025-06-25,greater,,96,,5.00,96.00,2025-06-24 21:01:13,94,71,NO
"Will the **high temp in Austin** be 89-90° on Jun 25, 2025?",Austin,2025-06-25,between,89,90,,20.00,84.00,2025-06-24 21:01:13,94,71,NO
"Will the **high temp in Austin** be 91-92° on Jun 25, 2025?",Austin,2025-06-25,between,91,92,,40.00,65.00,2025-06-24 21:01:13,94,71,NO
"Will the **high temp in Austin** be 93-94° on Jun 25, 2025?",Austin,2025-06-25,between,93,94,,36.00,68.00,2025-06-24 21:01:13,94,71,YES
"Will the **high temp in Austin** be 95-96° on Jun 25, 2025?",Austin,2025-06-25,between,95,96,,9.00,96.00,2025-06-24 21:01:13,94,71,NO
"Will the high temp in Chicago be <79° on Jun 25, 2025?",Chicago,2025-06-25,less,,79,,11.00,95.00,2025-06-24 21:01:14,89,71,NO
"Will the high temp in Chicago be >86° on Jun 25, 2025?",Chicago,2025-06-25,greater,,86,,41.00,62.00,2025-06-24 21:01:14,89,71,NO
"Will the high temp in Chicago be 79-80° on Jun 25, 2025?",Chicago,2025-06-25,between,79,80,,8.00,100.00,2025-06-24 21:01:14,89,71,NO
"Will the high temp in Chicago be 81-82° on Jun 25, 2025?",Chicago,2025-06-25,between,81,82,,9.00,98.00,2025-06-24 21:01:14,89,71,NO
"Will the high temp in Chicago be 83-84° on Jun 25, 2025?",Chicago,2025-06-25,between,83,84,,18.00,88.00,2025-06-24 21:01:14,89,71,NO
"Will the high temp in Chicago be 85-86° on Jun 25, 2025?",Chicago,2025-06-25,between,85,86,,27.00,76.00,2025-06-24 21:01:14,89,71,NO
"Will the **high temp in Denver** be <79° on Jun 25, 2025?",Denver,2025-06-25,less,,79,,61.00,47.00,2025-06-24 21:01:11,77,56,NO
"Will the **high temp in Denver** be >86° on Jun 25, 2025?",Denver,2025-06-25,greater,,86,,5.00,100.00,2025-06-24 21:01:11,77,56,NO
"Will the **high temp in Denver** be 79-80° on Jun 25, 2025?",Denver,2025-06-25,between,79,80,,34.00,72.00,2025-06-24 21:01:12,77,56,NO
"Will the **high temp in Denver** be 81-82° on Jun 25, 2025?",Denver,2025-06-25,between,81,82,,13.00,91.00,2025-06-24 21:01:12,77,56,NO
"Will the **high temp in Denver** be 83-84° on Jun 25, 2025?",Denver,2025-06-25,between,83,84,,5.00,97.00,2025-06-24 21:01:12,77,56,NO
"Will the **high temp in Denver** be 85-86° on Jun 25, 2025?",Denver,2025-06-25,between,85,86,,3.00,100.00,2025-06-24 21:01:11,77,56,NO
"Will the **high temp in LA** be <72° on Jun 25, 2025?",Los Angeles,2025-06-25,less,,72,,47.00,59.00,2025-06-24 21:01:12,72,62,NO
"Will the **high temp in LA** be >79° on Jun 25, 2025?",Los Angeles,2025-06-25,greater,,79,,2.00,100.00,2025-06-24 21:01:12,72,62,NO
"Will the **high temp in LA** be 72-73° on Jun 25, 2025?",Los Angeles,2025-06-25,between,72,73,,36.00,65.00,2025-06-24 21:01:12,72,62,YES
"Will the **high temp in LA** be 74-75° on Jun 25, 2025?",Los Angeles,2025-06-25,between,74,75,,18.00,87.00,2025-06-24 21:01:12,72,62,NO
"Will the **high temp in LA** be 76-77° on Jun 25, 2025?",Los Angeles,2025-06-25,between,76,77,,9.00,100.00,2025-06-24 21:01:12,72,62,NO
"Will the **high temp in LA** be 78-79° on Jun 25, 2025?",Los Angeles,2025-06-25,between,78,79,,2.00,100.00,2025-06-24 21:01:12,72,62,NO
"Will the **high temp in Miami** be <85° on Jun 25, 2025?",Miami,2025-06-25,less,,85,,4.00,100.00,2025-06-24 21:01:13,88,74,NO
"Will the **high temp in Miami** be >92° on Jun 25, 2025?",Miami,2025-06-25,greater,,92,,4.00,100.00,2025-06-24 21:01:13,88,74,NO
"Will the **high temp in Miami** be 85-86° on Jun 25, 2025?",Miami,2025-06-25,between,85,86,,6.00,97.00,2025-06-24 21:01:13,88,74,NO
"Will the **high temp in Miami** be 87-88° on Jun 25, 2025?",Miami,2025-06-25,between,87,88,,31.00,73.00,2025-06-24 21:01:13,88,74,YES
"Will the **high temp in Miami** be 89-90° on Jun 25, 2025?",Miami,2025-06-25,between,89,90,,66.00,40.00,2025-06-24 21:01:13,88,74,NO
"Will the **high temp in Miami** be 91-92° on Jun 25, 2025?",Miami,2025-06-25,between,91,92,,4.00,97.00,2025-06-24 21:01:13,88,74,NO
"Will the **high temp in NYC** be <90° on Jun 25, 2025?",New York,2025-06-25,less,,90,,2.00,100.00,2025-06-24 21:01:12,96,81,NO
"Will the **high temp in NYC** be >97° on Jun 25, 2025?",New York,2025-06-25,greater,,97,,18.00,88.00,2025-06-24 21:01:12,96,81,NO
"Will the **high temp in NYC** be 90-91° on Jun 25, 2025?",New York,2025-06-25,between,90,91,,4.00,100.00,2025-06-24 21:01:12,96,81,NO
"Will the **high temp in NYC** be 92-93° on Jun 25, 2025?",New York,2025-06-25,between,92,93,,12.00,93.00,2025-06-24 21:01:12,96,81,NO
"Will the **high temp in NYC** be 94-95° on Jun 25, 2025?",New York,2025-06-25,between,94,95,,44.00,62.00,2025-06-24 21:01:12,96,81,NO
"Will the **high temp in NYC** be 96-97° on Jun 25, 2025?",New York,2025-06-25,between,96,97,,38.00,68.00,2025-06-24 21:01:12,96,81,YES
"Will the **high temp in Philadelphia** be <94° on Jun 25, 2025?",Philadelphia,2025-06-25,less,,94,,6.00,100.00,2025-06-24 21:01:14,99,80,NO
"Will the **high temp in Philadelphia** be >101° on Jun 25, 2025?",Philadelphia,2025-06-25,greater,,101,,5.00,99.00,2025-06-24 21:01:14,99,80,NO
"Will the **high temp in Philadelphia** be 100-101° on Jun 25, 2025?",Philadelphia,2025-06-25,between,100,101,,13.00,92.00,2025-06-24 21:01:14,99,80,NO
"Will the **high temp in Philadelphia** be 94-95° on Jun 25, 2025?",Philadelphia,2025-06-25,between,94,95,,13.00,92.00,2025-06-24 21:01:14,99,80,NO
"Will the **high temp in Philadelphia** be 96-97° on Jun 25, 2025?",Philadelphia,2025-06-25,between,96,97,,43.00,63.00,2025-06-24 21:01:14,99,80,NO
"Will the **high temp in Philadelphia** be 98-99° on Jun 25, 2025?",Philadelphia,2025-06-25,between,98,99,,37.00,67.00,2025-06-24 21:01:14,99,80,YES
"Will the **high temp in Austin** be <91° on Jun 24, 2025?",Austin,2025-06-24,less,,91,,10.00,96.00,2025-06-23 21:01:12,95,70,NO
"Will the **high temp in Austin** be >98° on Jun 24, 2025?",Austin,2025-06-24,greater,,98,,5.00,99.00,2025-06-23 21:01:12,95,70,NO
"Will the **high temp in Austin** be 91-92° on Jun 24, 2025?",Austin,2025-06-24,between,91,92,,26.00,80.00,2025-06-23 21:01:12,95,70,NO
"Will the **high temp in Austin** be 93-94° on Jun 24, 2025?",Austin,2025-06-24,between,93,94,,38.00,64.00,2025-06-23 21:01:12,95,70,NO
"Will the **high temp in Austin** be 95-96° on Jun 24, 2025?",Austin,2025-06-24,between,95,96,,38.00,68.00,2025-06-23 21:01:12,95,70,YES
"Will the **high temp in Austin** be 97-98° on Jun 24, 2025?",Austin,2025-06-24,between,97,98,,3.00,98.00,2025-06-23 21:01:12,95,70,NO
"Will the high temp in Chicago be <87° on Jun 24, 2025?",Chicago,2025-06-24,less,,87,,6.00,99.00,2025-06-23 21:01:13,94,77,NO
"Will the high temp in Chicago be >94° on Jun 24, 2025?",Chicago,2025-06-24,greater,,94,,16.00,86.00,2025-06-23 21:01:13,94,77,NO
"Will the high temp in Chicago be 87-88° on Jun 24, 2025?",Chicago,2025-06-24,between,87,88,,7.00,98.00,2025-06-23 21:01:13,94,77,NO
"Will the high temp in Chicago be 89-90° on Jun 24, 2025?",Chicago,2025-06-24,between,89,90,,20.00,82.00,2025-06-23 21:01:13,94,77,NO
"Will the high temp in Chicago be 91-92° on Jun 24, 2025?",Chicago,2025-06-24,between,91,92,,36.00,66.00,2025-06-23 21:01:13,94,77,NO
"Will the high temp in Chicago be 93-94° on Jun 24, 2025?",Chicago,2025-06-24,between,93,94,,26.00,75.00,2025-06-23 21:01:13,94,77,YES
"Will the **high temp in Denver** be <78° on Jun 24, 2025?",Denver,2025-06-24,less,,78,,3.00,98.00,2025-06-23 21:01:10,80,58,NO
"Will the **high temp in Denver** be >85° on Jun 24, 2025?",Denver,2025-06-24,greater,,85,,5.00,99.00,2025-06-23 21:01:10,80,58,NO
"Will the **high temp in Denver** be 78-79° on Jun 24, 2025?",Denver,2025-06-24,between,78,79,,33.00,71.00,2025-06-23 21:01:10,80,58,NO
"Will the **high temp in Denver** be 80-81° on Jun 24, 2025?",Denver,2025-06-24,between,80,81,,39.00,64.00,2025-06-23 21:01:10,80,58,YES
"Will the **high temp in Denver** be 82-83° on Jun 24, 2025?",Denver,2025-06-24,between,82,83,,32.00,74.00,2025-06-23 21:01:10,80,58,NO
"Will the **high temp in Denver** be 84-85° on Jun 24, 2025?",Denver,2025-06-24,between,84,85,,5.00,96.00,2025-06-23 21:01:10,80,58,NO
"Will the **high temp in LA** be <66° on Jun 24, 2025?",Los Angeles,2025-06-24,less,,66,,3.00,99.00,2025-06-23 21:01:11,69,63,NO
"Will the **high temp in LA** be >73° on Jun 24, 2025?",Los Angeles,2025-06-24,greater,,73,,9.00,96.00,2025-06-23 21:01:11,69,63,NO
"Will the **high temp in LA** be 66-67° on Jun 24, 2025?",Los Angeles,2025-06-24,between,66,67,,4.00,99.00,2025-06-23 21:01:11,69,63,NO
"Will the **high temp in LA** be 68-69° on Jun 24, 2025?",Los Angeles,2025-06-24,between,68,69,,26.00,79.00,2025-06-23 21:01:11,69,63,YES
"Will the **high temp in LA** be 70-71° on Jun 24, 2025?",Los Angeles,2025-06-24,between,70,71,,41.00,63.00,2025-06-23 21:01:11,69,63,NO
"Will the **high temp in LA** be 72-73° on Jun 24, 2025?",Los Angeles,2025-06-24,between,72,73,,33.00,70.00,2025-06-23 21:01:11,69,63,NO
"Will the **high temp in Miami** be <85° on Jun 24, 2025?",Miami,2025-06-24,less,,85,,4.00,100.00,2025-06-23 21:01:12,91,74,NO
"Will the **high temp in Miami** be >92° on Jun 24, 2025?",Miami,2025-06-24,greater,,92,,3.00,99.00,2025-06-23 21:01:12,91,74,NO
"Will the **high temp in Miami** be 85-86° on Jun 24, 2025?",Miami,2025-06-24,between,85,86,,4.00,100.00,2025-06-23 21:01:12,91,74,NO
"Will the **high temp in Miami** be 87-88° on Jun 24, 2025?",Miami,2025-06-24,between,87,88,,14.00,91.00,2025-06-23 21:01:12,91,74,NO
"Will the **high temp in Miami** be 89-90° on Jun 24, 2025?",Miami,2025-06-24,between,89,90,,78.00,27.00,2025-06-23 21:01:12,91,74,NO
"Will the **high temp in Miami** be 91-92° on Jun 24, 2025?",Miami,2025-06-24,between,91,92,,16.00,89.00,2025-06-23 21:01:12,91,74,YES
"Will the **high temp in NYC** be <98° on Jun 24, 2025?",New York,2025-06-24,less,,98,,22.00,81.00,2025-06-23 21:01:11,99,81,NO
"Will the **high temp in NYC** be >105° on Jun 24, 2025?",New York,2025-06-24,greater,,105,,4.00,100.00,2025-06-23 21:01:11,99,81,NO
"Will the **high temp in NYC** be 100-101° on Jun 24, 2025?",New York,2025-06-24,between,100,101,,41.00,65.00,2025-06-23 21:01:11,99,81,NO
"Will the **high temp in NYC** be 102-103° on Jun 24, 2025?",New York,2025-06-24,between,102,103,,10.00,95.00,2025-06-23 21:01:11,99,81,NO
"Will the **high temp in NYC** be 104-105° on Jun 24, 2025?",New York,2025-06-24,between,104,105,,5.00,99.00,2025-06-23 21:01:11,99,81,NO
"Will the **high temp in NYC** be 98-99° on Jun 24, 2025?",New York,2025-06-24,between,98,99,,39.00,65.00,2025-06-23 21:01:11,99,81,YES
"Will the **high temp in Philadelphia** be <99° on Jun 24, 2025?",Philadelphia,2025-06-24,less,,99,,15.00,89.00,2025-06-23 21:01:13,101,80,NO
"Will the **high temp in Philadelphia** be >106° on Jun 24, 2025?",Philadelphia,2025-06-24,greater,,106,,4.00,100.00,2025-06-23 21:01:13,101,80,NO
"Will the **high temp in Philadelphia** be 101-102° on Jun 24, 2025?",Philadelphia,2025-06-24,between,101,102,,42.00,64.00,2025-06-23 21:01:13,101,80,YES
"Will the **high temp in Philadelphia** be 103-104° on Jun 24, 2025?",Philadelphia,2025-06-24,between,103,104,,10.00,92.00,2025-06-23 21:01:13,101,80,NO
"Will the **high temp in Philadelphia** be 105-106° on Jun 24, 2025?",Philadelphia,2025-06-24,between,105,106,,4.00,99.00,2025-06-23 21:01:13,101,80,NO
"Will the **high temp in Philadelphia** be 99-100° on Jun 24, 2025?",Philadelphia,2025-06-24,between,99,100,,42.00,64.00,2025-06-23 21:01:13,101,80,NO
"Will the **high temp in Austin** be <92° on Jun 23, 2025?",Austin,2025-06-23,less,,92,,5.00,99.00,2025-06-22 21:01:10,97,76,NO
"Will the **high temp in Austin** be >99° on Jun 23, 2025?",Austin,2025-06-23,greater,,99,,5.00,99.00,2025-06-22 21:01:09,97,76,NO
"Will the **high temp in Austin** be 92-93° on Jun 23, 2025?",Austin,2025-06-23,between,92,93,,9.00,96.00,2025-06-22 21:01:09,97,76,NO
"Will the **high temp in Austin** be 94-95° on Jun 23, 2025?",Austin,2025-06-23,between,94,95,,42.00,67.00,2025-06-22 21:01:09,97,76,NO
"Will the **high temp in Austin** be 96-97° on Jun 23, 2025?",Austin,2025-06-23,between,96,97,,44.00,63.00,2025-06-22 21:01:09,97,76,YES
"Will the **high temp in Austin** be 98-99° on Jun 23, 2025?",Austin,2025-06-23,between,98,99,,14.00,92.00,2025-06-22 21:01:09,97,76,NO
"Will the high temp in Chicago be <95° on Jun 23, 2025?",Chicago,2025-06-23,less,,95,,6.00,99.00,2025-06-22 21:01:11,95,79,NO
"Will the high temp in Chicago be >102° on Jun 23, 2025?",Chicago,2025-06-23,greater,,102,,5.00,99.00,2025-06-22 21:01:11,95,79,NO
"Will the high temp in Chicago be 101-102° on Jun 23, 2025?",Chicago,2025-06-23,between,101,102,,8.00,95.00,2025-06-22 21:01:11,95,79,NO
"Will the high temp in Chicago be 95-96° on Jun 23, 2025?",Chicago,2025-06-23,between,95,96,,25.00,80.00,2025-06-22 21:01:11,95,79,YES
"Will the high temp in Chicago be 97-98° on Jun 23, 2025?",Chicago,2025-06-23,between,97,98,,48.00,58.00,2025-06-22 21:01:11,95,79,NO
"Will the high temp in Chicago be 99-100° on Jun 23, 2025?",Chicago,2025-06-23,between,99,100,,26.00,79.00,2025-06-22 21:01:11,95,79,NO
"Will the **high temp in Denver** be <76° on Jun 23, 2025?",Denver,2025-06-23,less,,76,,14.00,92.00,2025-06-22 21:01:08,78,52,NO
"Will the **high temp in Denver** be >83° on Jun 23, 2025?",Denver,2025-06-23,greater,,83,,2.00,99.00,2025-06-22 21:01:08,78,52,NO
"Will the **high temp in Denver** be 76-77° on Jun 23, 2025?",Denver,2025-06-23,between,76,77,,32.00,74.00,2025-06-22 21:01:08,78,52,NO
"Will the **high temp in Denver** be 78-79° on Jun 23, 2025?",Denver,2025-06-23,between,78,79,,44.00,63.00,2025-06-22 21:01:08,78,52,YES
"Will the **high temp in Denver** be 80-81° on Jun 23, 2025?",Denver,2025-06-23,between,80,81,,17.00,88.00,2025-06-22 21:01:08,78,52,NO
"Will the **high temp in Denver** be 82-83° on Jun 23, 2025?",Denver,2025-06-23,between,82,83,,8.00,98.00,2025-06-22 21:01:08,78,52,NO
"Will the **high temp in LA** be <68° on Jun 23, 2025?",Los Angeles,2025-06-23,less,,68,,3.00,99.00,2025-06-22 21:01:08,74,62,NO
"Will the **high temp in LA** be >75° on Jun 23, 2025?",Los Angeles,2025-06-23,greater,,75,,3.00,98.00,2025-06-22 21:01:08,74,62,NO
"Will the **high temp in LA** be 68-69° on Jun 23, 2025?",Los Angeles,2025-06-23,between,68,69,,9.00,97.00,2025-06-22 21:01:09,74,62,NO
"Will the **high temp in LA** be 70-71° on Jun 23, 2025?",Los Angeles,2025-06-23,between,70,71,,35.00,70.00,2025-06-22 21:01:08,74,62,NO
"Will the **high temp in LA** be 72-73° on Jun 23, 2025?",Los Angeles,2025-06-23,between,72,73,,50.00,55.00,2025-06-22 21:01:08,74,62,NO
"Will the **high temp in LA** be 74-75° on Jun 23, 2025?",Los Angeles,2025-06-23,between,74,75,,16.00,85.00,2025-06-22 21:01:08,74,62,YES
"Will the **high temp in Miami** be <85° on Jun 23, 2025?",Miami,2025-06-23,less,,85,,1.00,100.00,2025-06-22 21:01:10,90,81,NO
"Will the **high temp in Miami** be >92° on Jun 23, 2025?",Miami,2025-06-23,greater,,92,,4.00,99.00,2025-06-22 21:01:10,90,81,NO
"Will the **high temp in Miami** be 85-86° on Jun 23, 2025?",Miami,2025-06-23,between,85,86,,2.00,100.00,2025-06-22 21:01:10,90,81,NO
"Will the **high temp in Miami** be 87-88° on Jun 23, 2025?",Miami,2025-06-23,between,87,88,,28.00,78.00,2025-06-22 21:01:10,90,81,NO
"Will the **high temp in Miami** be 89-90° on Jun 23, 2025?",Miami,2025-06-23,between,89,90,,74.00,30.00,2025-06-22 21:01:10,90,81,YES
"Will the **high temp in Miami** be 91-92° on Jun 23, 2025?",Miami,2025-06-23,between,91,92,,8.00,93.00,2025-06-22 21:01:10,90,81,NO
"Will the **high temp in NYC** be <94° on Jun 23, 2025?",New York,2025-06-23,less,,94,,16.00,90.00,2025-06-22 21:01:09,96,80,NO
"Will the **high temp in NYC** be >101° on Jun 23, 2025?",New York,2025-06-23,greater,,101,,2.00,99.00,2025-06-22 21:01:09,96,80,NO
"Will the **high temp in NYC** be 100-101° on Jun 23, 2025?",New York,2025-06-23,between,100,101,,10.00,96.00,2025-06-22 21:01:09,96,80,NO
"Will the **high temp in NYC** be 94-95° on Jun 23, 2025?",New York,2025-06-23,between,94,95,,43.00,60.00,2025-06-22 21:01:09,96,80,NO
"Will the **high temp in NYC** be 96-97° on Jun 23, 2025?",New York,2025-06-23,between,96,97,,24.00,82.00,2025-06-22 21:01:09,96,80,YES
"Will the **high temp in NYC** be 98-99° on Jun 23, 2025?",New York,2025-06-23,between,98,99,,20.00,85.00,2025-06-22 21:01:09,96,80,NO
"Will the **high temp in Philadelphia** be <98° on Jun 23, 2025?",Philadelphia,2025-06-23,less,,98,,7.00,97.00,2025-06-22 21:01:10,99,77,NO
"Will the **high temp in Philadelphia** be >105° on Jun 23, 2025?",Philadelphia,2025-06-23,greater,,105,,3.00,99.00,2025-06-22 21:01:10,99,77,NO
"Will the **high temp in Philadelphia** be 100-101° on Jun 23, 2025?",Philadelphia,2025-06-23,between,100,101,,53.00,54.00,2025-06-22 21:01:10,99,77,NO
"Will the **high temp in Philadelphia** be 102-103° on Jun 23, 2025?",Philadelphia,2025-06-23,between,102,103,,26.00,80.00,2025-06-22 21:01:10,99,77,NO
"Will the **high temp in Philadelphia** be 104-105° on Jun 23, 2025?",Philadelphia,2025-06-23,between,104,105,,3.00,99.00,2025-06-22 21:01:10,99,77,NO
"Will the **high temp in Philadelphia** be 98-99° on Jun 23, 2025?",Philadelphia,2025-06-23,between,98,99,,27.00,79.00,2025-06-22 21:01:10,99,77,YES
"Will the **high temp in Austin** be <92° on Jun 22, 2025?",Austin,2025-06-22,less,,92,,5.00,99.00,2025-06-21 21:01:18,96,74,NO
"Will the **high temp in Austin** be >99° on Jun 22, 2025?",Austin,2025-06-22,greater,,99,,4.00,99.00,2025-06-21 21:01:18,96,74,NO
"Will the **high temp in Austin** be 92-93° on Jun 22, 2025?",Austin,2025-06-22,between,92,93,,12.00,94.00,2025-06-21 21:01:18,96,74,NO
"Will the **high temp in Austin** be 94-95° on Jun 22, 2025?",Austin,2025-06-22,between,94,95,,37.00,64.00,2025-06-21 21:01:18,96,74,NO
"Will the **high temp in Austin** be 96-97° on Jun 22, 2025?",Austin,2025-06-22,between,96,97,,45.00,60.00,2025-06-21 21:01:18,96,74,YES
"Will the **high temp in Austin** be 98-99° on Jun 22, 2025?",Austin,2025-06-22,between,98,99,,21.00,85.00,2025-06-21 21:01:18,96,74,NO
"Will the high temp in Chicago be <95° on Jun 22, 2025?",Chicago,2025-06-22,less,,95,,7.00,98.00,2025-06-21 21:01:20,94,80,NO
"Will the high temp in Chicago be >102° on Jun 22, 2025?",Chicago,2025-06-22,greater,,102,,3.00,99.00,2025-06-21 21:01:19,94,80,NO
"Will the high temp in Chicago be 101-102° on Jun 22, 2025?",Chicago,2025-06-22,between,101,102,,3.00,98.00,2025-06-21 21:01:20,94,80,NO
"Will the high temp in Chicago be 95-96° on Jun 22, 2025?",Chicago,2025-06-22,between,95,96,,34.00,71.00,2025-06-21 21:01:20,94,80,NO
